鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鼓山區,房地(土地+建物)+車位,河西一路1441~1470號,10.64,都市：其他:特定第五種住宅區,,,1100110,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960510,84.91,2,2,1,有,有,6450000,75963,坡道機械,8.25,0,,RPSNMLKKJHGGFAE86DA,43.39,7.75,0.0,有,001
鼓山區,房地(土地+建物),美術東二路481~510號,13.57,都市：其他:特定第五種住宅區,,,1100110,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931208,89.99000000000001,2,2,1,有,有,4500000,50006,,0.0,0,,RPTNMLKKJHGGFAE96DA,59.97,4.79,0.0,有,
前金區,房地(土地+建物),中正四路151~180號,5.27,都市：其他:第五種商業區,,,1080719,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091019,90.34,0,0,0,無,有,8250000,91322,,0.0,0,,RPOOMLKKJHGGFAE56DA,47.7,9.75,0.0,有,
前金區,房地(土地+建物),中正四路151~180號,5.27,都市：其他:第五種商業區,,,1080709,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091019,90.34,0,0,0,無,有,7880000,87226,,0.0,0,,RPPOMLKKJHGGFAE66DA,47.7,9.75,0.0,有,
前金區,房地(土地+建物),中正四路151~180號,4.93,都市：其他:第五種商業區,,,1080717,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091019,86.53,0,0,0,無,有,7960000,91991,,0.0,0,,RPXOMLKKJHGGFAE47DA,45.17,9.95,0.0,有,
前金區,房地(土地+建物),中正四路151~180號,5.33,都市：其他:第五種商業區,,,1080719,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091019,82.65,0,0,0,無,有,7470000,90381,,0.0,0,,RPVOMLPKJHGGFAE77DA,48.34,4.15,0.0,有,
前金區,房地(土地+建物),中正四路151~180號,5.33,都市：其他:第五種商業區,,,1080305,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091019,82.65,0,0,0,無,有,6390000,77314,,0.0,0,,RPWOMLPKJHGGFAE87DA,48.34,4.15,0.0,有,
鼓山區,房地(土地+建物)+車位,裕誠路1771~1800號,21.25,都市：其他:第四種商業區,,,1100111,土地1建物1車位2,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,339.27,4,2,3,有,有,29280000,86303,坡道平面,35.96,0,含裝潢費;,RPTOMLKLJHGGFAE17DA,176.84,31.73,0.0,有,
前金區,房地(土地+建物),中正四路151~180號,5.33,都市：其他:第五種商業區,,,1071222,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091019,82.65,0,0,0,無,有,6550000,79250,,0.0,0,,RPTPMLQLJHGGFAE87DA,48.34,4.15,0.0,有,
前金區,房地(土地+建物)+車位,中正四路151~180號,8.33,都市：其他:第五種商業區,,,1081218,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091019,130.61,0,0,0,無,有,12450000,95322,坡道機械,5.4,0,,RPVPMLQLJHGGFAE08DA,71.12,8.93,0.0,有,
鼓山區,房地(土地+建物)+車位,美術北五街121~150號,25.18,都市：其他:特定第五種住宅區,,,1100115,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030508,296.83,3,1,3,有,有,13000000,43796,坡道平面,26.54,0,親友、員工、共有人或其他特殊關係間之交易;,RPQOMLRLJHGGFAE57DA,154.59,23.97,0.0,有,002
前金區,房地(土地+建物)+車位,光復二街1~30號,13.22,都市：其他:第四種商業區,,,1091201,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091008,158.16,3,2,2,有,有,12110000,76568,其他,9.0,0,,RPQNMLKMJHGGFAE86DA,83.41,12.74,0.0,有,
前金區,房地(土地+建物)+車位,光復二街1~30號,13.22,都市：其他:第四種商業區,,,1091118,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091008,158.16,3,2,2,有,有,12070000,76315,其他,9.0,0,,RPRNMLKMJHGGFAE96DA,83.41,12.74,0.0,有,
前金區,房地(土地+建物)+車位,光復二街1~30號,15.19,都市：其他:第四種商業區,,,1090826,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091008,182.37,3,2,2,有,有,12650000,64810,坡道平面,16.5,1900000,,RPSNMLKMJHGGFAE07DA,94.86,12.0,0.0,有,
前金區,房地(土地+建物)+車位,光復三街31~60號,12.62,都市：其他:第四種商業區,,,1090517,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091106,163.64,3,2,2,有,有,12200000,72459,坡道平面,22.87,2000000,,RPTNMLKMJHGGFAE17DA,79.79,10.93,0.0,有,
前金區,房地(土地+建物)+車位,光復三街31~60號,9.76,都市：其他:第四種商業區,,,1091017,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091106,127.24,2,2,1,有,有,9130000,70231,坡道平面,22.87,1800000,,RPVNMLKMJHGGFAE37DA,58.09,9.18,0.0,有,
前金區,房地(土地+建物)+車位,光復三街31~60號,8.94,都市：其他:第四種商業區,,,1081128,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091106,115.96000000000001,2,2,1,有,有,8800000,71274,其他,14.24,1550000,,RPQOMLLJKHGGFAE86DA,56.42,9.06,0.0,有,
前金區,房地(土地+建物)+車位,光復三街31~60號,9.76,都市：其他:第四種商業區,,,1090307,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091106,127.24,2,2,1,有,有,9450000,72339,坡道平面,22.87,1900000,,RPROMLLJKHGGFAE96DA,58.09,9.18,0.0,有,
鼓山區,房地(土地+建物),鼓山二路182巷37弄1~30號,62.51,都市：其他:第三種住宅區。,,,1100102,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0920328,160.19,4,2,2,有,無,9700000,60553,,0.0,0,,RPSNMLOJKHGGFAE27DA,147.93,12.26,0.0,無,
鼓山區,房地(土地+建物)+車位,明誠四路301~330號,28.9,都市：其他:特定第四種商業區,,,1091226,土地1建物1車位2,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971001,308.28999999999996,4,2,2,有,有,25980000,84271,坡道平面,45.52,0,有裝潢.無增建,RPTNMLPJKHGGFAE47DA,157.85,20.74,0.0,有,
前金區,房地(土地+建物),中正四路151~180號,5.33,都市：其他:第五種商業區,,,1071108,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1091019,82.65,0,0,0,無,有,6890000,83364,,0.0,0,,RPPPMLMLJHGGFAE07DA,48.34,4.15,0.0,有,
苓雅區,房地(土地+建物),文橫二路1~30號,6.39,都市：其他:第五種商業區,,,1100104,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0710430,58.25,1,1,1,有,有,1960000,33648,,0.0,0,,RPUNMLOJJHGGFBE47DA,34.26,11.02,0.0,有,
新興區,房地(土地+建物),中正三路31~60號,26.67,都市：其他:第五種商業區,,,1100104,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0710505,241.86,4,2,2,有,有,7400000,30596,,0.0,0,,RPVNMLRJJHGGFBE87DA,183.28,0.0,8.08,有,
苓雅區,房地(土地+建物),福德一路271~300號,91.22,都市：其他:第三種住宅區。,,,1091228,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940818,283.74,5,2,5,有,無,24500000,86347,,0.0,0,,RPPOMLQLJHGGFBE47DA,229.38,54.36,0.0,無,
苓雅區,房地(土地+建物),四維四路211~240號,5.97,都市：其他:第五種商業區,,,1100117,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070621,81.75,2,1,1,有,有,7410000,90642,,0.0,0,附贈傢俱及家電,RPROMLQLJHGGFBE67DA,47.1,7.74,0.0,有,003
新興區,房地(土地+建物)+車位,八德一路181~210號,17.48,都市：其他:第四種商業區,,,1091222,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090227,236.85999999999999,4,2,2,有,有,16400000,69239,坡道平面,20.12,0,,RPSNMLKMJHGGFBE17DA,110.09,29.64,0.0,有,
苓雅區,房地(土地+建物),復興二路1~30號,7.92,都市：其他:第五種商業區,,,1100115,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720621,80.22,2,1,2,有,有,3100000,38644,,0.0,0,,RPQNMLOJKHGGFBE17DA,57.86,0.0,9.42,有,
苓雅區,土地,正昌段601~630地號,1.07,都市：其他:道路用地,,,1100201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49220,46000,,0.0,0,包含公共設施保留地用地;,RPRNMLPJKHGGFBE37DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物),苓雅一路270巷1~30號,20.8,都市：其他:第四種商業區,,,1100105,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740812,78.22,3,2,2,有,無,6900000,88213,,0.0,0,,RPRNMLSJKHGGFBE67DA,78.22,0.0,0.0,無,
新興區,房地(土地+建物)+車位,八德一路181~210號,15.56,都市：其他:第四種商業區,,,1100106,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090227,211.09,4,2,2,有,有,14550000,68928,坡道平面,20.12,0,,RPRNMLTJKHGGFBE77DA,100.48,22.5,0.0,有,
小港區,房地(土地+建物)+車位,秀峰街1巷31~60號,18.08,都市：其他:第三種住宅區。,,,1100102,土地1建物1車位2,一層，二層，騎樓,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830929,123.94,1,2,2,有,無,4780000,38567,坡道平面,0.0,0,,RPUNMLQJJHGGFCE77DA,77.2,11.52,0.0,有,
前鎮區,房地(土地+建物),長江街91~120號,10.55,都市：其他:第五種住宅區,,,1100107,土地1建物1車位0,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800327,159.47,4,2,2,有,有,7300000,45777,,0.0,0,,RPTOMLMKJHGGFCE47DA,120.54,11.0,0.0,有,004
小港區,房地(土地+建物)+車位,平和七路61~90號,52.0,都市：其他:道路用地,,,1091018,土地3建物1車位1,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700626,77.19,3,3,1,有,有,4980000,64516,一樓平面,0.0,0,,RPTNMLSLJHGGFCE08DA,77.19,0.0,0.0,無,
小港區,房地(土地+建物)+車位,中安路871~900號,31.47,都市：其他:第三種住宅區。,,,1091223,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031201,190.31,3,2,2,有,有,9600000,50444,坡道平面,16.51,0,,RPQNMLLMJHGGFCE17DA,101.98,12.16,0.0,有,005
前鎮區,房地(土地+建物),一心一路202巷31~60號,58.0,都市：其他:道路用地,,,1100113,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0591214,69.58,3,2,2,有,無,4800000,68985,,0.0,0,三樓鐵皮一樓後方廚房外推雙方合意不負一般物之瑕疵修繕之責已折價40萬其他增建;,RPRNMLNJKHGGFCE27DA,69.58,0.0,0.0,無,
前鎮區,房地(土地+建物),凱旋三路271~300號,28.96,都市：其他:第四種住宅區,,,1091225,土地1建物1車位0,一層，騎樓，夾層，地下層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680509,129.03,2,2,2,有,無,9980000,77346,,0.0,0,其他增建;,RPOOMLOJKHGGFCE17DA,129.03,0.0,0.0,無,006
小港區,房地(土地+建物),青山街71巷1~30號,107.97,都市：其他:第五種住宅區,,,1091204,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0970303,293.5,5,3,5,有,無,11500000,39182,,0.0,0,,RPUNMLSJKHGGFCE08DA,264.11,29.39,0.0,無,
三民區,房地(土地+建物)+車位,建國三路361~390號,10.16,都市：其他:第五種商業區,,,1091214,土地1建物1車位1,二層,二十一層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1091106,164.68,3,2,2,有,有,10880000,68177,坡道機械,16.83,800000,,RPVRMLOLKIPFFDE76DA,81.29,14.59,0.0,有,
三民區,房地(土地+建物),自強一路246巷52弄1~30號,44.0,都市：其他:第四種商業區,,,1100112,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0531020,69.18,2,2,1,有,無,2650000,38306,,0.0,0,,RPTNMLMKJHGGFDE47DA,69.18,0.0,0.0,無,
三民區,房地(土地+建物)+車位,民族巷31~60號,12.85,都市：其他:第五種商業區,,,1100109,土地1建物1車位1,三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,202.85,4,2,2,有,有,11880000,58565,坡道平面,37.64,0,,RPOQMLMKJHGGFDE27DA,99.68,6.65,0.0,有,
三民區,房地(土地+建物),正興路1~30號,18.81,都市：其他:第四種商業區,,,1100118,土地1建物1車位0,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810514,269.89,3,2,3,有,有,9700000,35941,,0.0,0,陽台外推;,RPVOMLSKJHGGFDE38DA,175.82,19.28,0.0,有,
三民區,房地(土地+建物)+車位,覺民路285巷31~60號,17.49,都市：其他:第三種特定商業專用區,,,1091220,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040813,156.70999999999998,3,2,2,有,有,8000000,51050,坡道平面,25.92,0,,RPVOMLKLJHGGFDE67DA,74.99,10.03,0.0,有,007
三民區,房地(土地+建物),力行路79巷1~30號,24.4,都市：其他:第四種住宅區,,,1100123,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710415,67.91,3,2,1,有,無,2350000,34605,,0.0,0,頂樓加蓋;未登記建物;,RPRPMLLJKHGGFDE37DA,67.91,0.0,0.0,無,008
三民區,房地(土地+建物),灣中街241~270號,18.08,都市：其他:第二種特定商業專用區,,,1100117,土地2建物1車位0,三層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810717,101.22,3,2,2,有,有,3600000,35566,,0.0,0,,RPXNMLPJKHGGFDE18DA,73.56,10.72,0.0,有,
三民區,房地(土地+建物)+車位,黃興路61~90號,36.15,都市：其他:第四種住宅區,,,1100108,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030826,255.08999999999997,3,2,3,有,有,18400000,72131,坡道平面,62.82,0,,RPOOMLPJKHGGFDE37DA,108.1,15.14,0.0,有,009
三民區,房地(土地+建物)+車位,河北二路61~90號,14.14,都市：其他:第二種商業區,,,1100111,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991116,103.45,3,1,1,有,有,6800000,65732,坡道機械,12.3,0,,RPROMLPJKHGGFDE67DA,52.65,7.03,0.0,有,
三民區,房地(土地+建物)+車位,鼎義街91~120號,15.7,都市：其他:第四種住宅區,,,1091226,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900308,126.59,3,2,2,有,有,6200000,48977,坡道平面,21.1,0,含機車位一格,RPROMLOJKHGGFDE57DA,65.14,9.13,0.0,有,010
三民區,土地,中華段二小段61~90地號,32.78,都市：其他:第三種特定商業專用區,,,1100122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4400000,134228,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLPJKHGGFDE47DA,0.0,0.0,0.0,無,011
三民區,土地,鼎金段541~570地號,23.88,都市：其他:第四種住宅區,,,1100106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3611850,151250,,0.0,0,,RPUNMLQJKHGGFDE97DA,0.0,0.0,0.0,無,
左營區,房地(土地+建物),新莊一路181~210號,13.61,都市：其他:第五種住宅區,,,1091129,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940520,120.52000000000001,3,2,2,有,有,7400000,61401,,0.0,0,,RPRPMLLJKIPFFEE38DA,73.93,8.71,0.0,有,
楠梓區,房地(土地+建物)+車位,楠裕街31~60號,11.28,都市：其他:第四種商業區,,,1091201,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020529,142.5,3,2,2,有,有,7500000,50522,坡道平面,23.74,1500000,,RPUQMLLJKIPFFEE78DA,69.41,14.09,0.0,有,012
楠梓區,房地(土地+建物)+車位,大學二十街1~30號,14.11,都市：其他:第三種商業區,,,1091213,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070502,165.09,3,2,2,有,有,8690000,52638,坡道平面,29.91,0,,RPTPMLOJJHGGFEE87DA,70.33,16.26,0.0,有,
三民區,房地(土地+建物),大順二路181~210號,9.38,都市：其他:第五種商業區,,,1091210,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940614,129.48,4,2,2,有,有,7500000,57924,,0.0,0,,RPUOMLSJKHGGFDE28DA,84.26,8.95,0.0,有,013
左營區,房地(土地+建物)+車位,至聖路181~210號,16.28,都市：其他:第二種特定商業專用區,,,1100109,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0900920,134.07,3,2,2,有,有,8580000,63996,坡道平面,23.78,0,本標的目前有滲漏水情形，此價格為已折讓後價金。,RPQPMLLKJHGGFEE37DA,65.98,11.88,0.0,有,014
楠梓區,房地(土地+建物),中泰街43巷31~60號,43.0,都市：其他:第三種住宅區。,,,1100118,土地1建物1車位0,全,二層,透天厝,,加強磚造,0671110,55.08,3,2,2,有,無,3300000,59913,,0.0,0,,RPVQMLKLJHGGFEE97DA,55.08,0.0,0.0,無,
左營區,房地(土地+建物),立大路331~360號,11.8,都市：其他:第四種商業區,,,1091213,土地1建物1車位0,一層，二層，騎樓,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851012,136.04,1,2,2,有,有,13400000,98500,,0.0,0,,RPSOMLMLJHGGFEE67DA,119.41,4.84,0.0,有,
楠梓區,房地(土地+建物),安泰街182巷1~30號,5.06,都市：其他:第三種住宅區。,,,1100108,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),見其它登記事項,見其它登記事項,0930413,24.34,1,1,1,有,有,765000,31430,,0.0,0,陽台外推;夾層;,RPWSMLMLJHGGFEE48DA,13.05,1.8,0.0,有,015
左營區,房地(土地+建物)+車位,桃子園路61~90號,17.25,都市：其他:第三種住宅區。,,,1100112,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090803,126.39,2,2,1,有,有,8030000,62291,坡道平面,21.56,1500000,,RPROMLQLJHGGFEE97DA,48.81,17.69,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路91~120號,27.6,都市：其他:第三種住宅區。,,,1100112,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090803,197.16,3,2,2,有,有,13720000,67882,坡道平面,21.56,1800000,,RPSOMLQLJHGGFEE08DA,88.14,25.17,0.0,有,
楠梓區,房地(土地+建物),新昌街31~60號,28.0,都市：其他:第四種住宅區,,,1100103,土地3建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0770713,112.67,3,2,2,有,有,3050000,27070,,0.0,0,,RPUQMLQLJHGGFEE48DA,93.85,13.42,0.0,有,016
楠梓區,房地(土地+建物),朝明路116巷61~90號,7.26,都市：其他:第五種住宅區,,,1100111,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060123,70.16,1,1,1,有,有,3800000,54162,,0.0,0,,RPWRMLRLJHGGFEE88DA,41.14,5.84,0.0,有,017
左營區,房地(土地+建物)+車位,桃子園路61~90號,24.15,都市：其他:第三種住宅區。,,,1091220,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090803,173.28,3,2,2,有,有,11350000,65252,坡道平面,21.56,1450000,,RPQNMLSLJHGGFEE97DA,75.57,21.92,0.0,有,
楠梓區,房地(土地+建物),清豐二路360巷90弄1~30號,89.62,都市：其他:第五種住宅區,,,1100115,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960110,201.6,5,2,4,有,無,5380000,26687,,0.0,0,附贈傢俱及家電親友、員工、共有人或其他特殊關係間之交易;,RPXNMLSLJHGGFEE68DA,183.33,18.27,0.0,無,
楠梓區,房地(土地+建物),德民路496巷1~30號,23.83,都市：其他:第五種住宅區,,,1100126,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,見其它登記事項,0740216,72.3,3,2,1,有,無,2000000,27663,,0.0,0,,RPTNMLTLJHGGFEE38DA,62.57,9.73,0.0,無,
楠梓區,房地(土地+建物)+車位,鳳楠路91~120號,20.6,都市：其他:第五種住宅區,,,1100106,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021028,163.32,3,2,2,有,有,6580000,40289,坡道機械,6.65,0,,RPWNMLPJKHGGFEE18DA,94.1,10.17,0.0,有,018
左營區,房地(土地+建物)+車位,華夏路1201~1230號,9.09,都市：其他:第四種商業區,,,1080203,土地1建物1車位1,二十二層,二十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090611,155.66,0,0,0,無,有,10000000,68942,坡道平面,38.17,1900000,預售屋,RPXNMLPJKHGGFEE28DA,65.48,13.29,0.0,有,
左營區,房地(土地+建物)+車位,文川路31~60號,15.71,都市：其他:第四種住宅區,,,1091015,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010305,121.91,2,2,1,有,有,8350000,67223,坡道平面,20.01,1500000,,RPQOMLPJKHGGFEE67DA,58.67,12.27,0.0,有,019
左營區,房地(土地+建物)+車位,文府路331~360號,14.48,都市：其他:第三種住宅區。,,,1100112,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861215,147.82,4,2,2,有,有,7800000,52767,坡道機械,8.5,0,屋況全新翻修裝潢,RPVOMLPJKHGGFEE18DA,97.94,7.24,0.0,有,020
楠梓區,房地(土地+建物)+車位,土庫二路181~210號,14.26,都市：其他:第三種住宅區。,,,1100105,土地2建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,137.92000000000002,3,2,2,有,有,7050000,51117,坡道平面,23.17,0,,RPPPMLPJKHGGFEE67DA,63.45,11.17,0.0,有,021
左營區,房地(土地+建物)+車位,大中二路571~600號,12.0,都市：其他:第五種住宅區,,,1100109,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850424,164.10000000000002,4,2,2,有,有,7300000,44485,坡道平面,0.0,0,附家電家具,RPRPMLPJKHGGFEE87DA,102.53,14.87,0.0,有,
楠梓區,房地(土地+建物),樂群路241~270號,27.1,都市：其他:第四種住宅區,,,1091228,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670607,77.99,3,2,1,有,無,2200000,28209,,0.0,0,,RPQNMLSJKHGGFEE87DA,77.99,0.0,0.0,無,
楠梓區,房地(土地+建物),常德路301巷1~30號,79.11,都市：其他:第三種住宅區。,,,1091116,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960326,205.36,5,2,4,有,有,13300000,64764,,0.0,0,冷氣5台燈飾及窗簾全屋太陽能熱水器。,RPRNMLSJKHGGFEE97DA,195.21,10.15,0.0,無,
楠梓區,房地(土地+建物),德民路356巷60弄1~30號,16.29,都市：其他:第三種住宅區。,,,1100104,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810716,84.81,3,2,1,有,有,3650000,43037,,0.0,0,含裝潢費;含傢俱設備費;,RPTNMLSJKHGGFEE18DA,54.47,10.01,0.0,有,022
左營區,房地(土地+建物)+車位,民族一路991~1020號,13.76,都市：其他:第五種住宅區,,,1100102,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1001202,150.69,2,2,2,有,有,8380000,55611,坡道平面,17.58,0,,RPVNMLSJKHGGFEE38DA,79.61,13.13,0.0,有,
左營區,房地(土地+建物)+車位,新莊一路181~210號,14.36,都市：其他:第五種住宅區,,,1100107,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940520,127.02000000000001,3,2,2,有,有,7800000,61408,坡道機械,8.94,0,,RPUOMLSJKHGGFEE38DA,72.19,8.74,0.0,有,
左營區,房地(土地+建物),左營大路91巷1~30號,67.0,都市：其他:第四種住宅區,,,1091230,土地1建物1車位0,全,一層,透天厝,,木造,0380303,39.67,1,1,1,有,無,3000000,75624,,0.0,0,,RPSPMLSJKHGGFEE28DA,39.67,0.0,0.0,無,
楠梓區,房地(土地+建物),安泰街61~90號,68.53,都市：其他:第三種住宅區。,,,1100108,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840401,197.4,5,2,4,有,無,8000000,40527,,0.0,0,建築物含5樓搭鐵皮屋頂親友、員工、共有人或其他特殊關係間之交易;,RPPOMLTJKHGGFEE97DA,172.83,24.57,0.0,無,023
橋頭區,房地(土地+建物)+車位,橋新二路841~870號,23.23,都市：其他:第五種住宅區,,,1091124,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1090820,153.01,3,2,2,有,有,8310000,52892,坡道平面,21.8,1370000,,RPTNMLRJJHGGFFE08DA,75.32,13.73,0.0,有,
梓官區,房地(土地+建物),光明路市場巷31~60號,116.66,,鄉村區,乙種建築用地,1091129,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080503,232.6,4,2,4,有,無,9550000,41058,,0.0,0,2樓陽台增建衛浴一間1-4樓天井增建,RPTOMLSJJHGGFFE28DA,190.59,42.01,0.0,無,
